x,y,z,theta1,theta2,theta3
0.7039246933933528,0.6748608800349566,0.5475603316667814,0.6128120914782091,0.7110573475150839,0.4454773053361776
0.5146354912117942,0.544250525880417,0.13430297345689457,0.699163330672041,1.0241850829709986,0.6479473066515616
0.6417839987588985,0.4900929147878854,0.16726094363026855,0.4888971750147295,0.9281118745006288,0.5783520776315404
0.7553397146361194,0.5290143333713786,0.3640567403948193,0.5180075883545615,0.8145674949578154,0.4565734418919152
0.515996761016115,0.6664405507227985,0.6604152230730603,0.7347503060316904,0.45582417593662655,0.6551957081445785
0.4530121582903718,0.5696003512825584,0.44279487157971864,0.8445101401605506,0.4866459805850207,0.8643007797853335
0.6017669225229653,0.5915073329803434,0.5710669110124756,0.6165594900523973,0.43785641699424904,0.7506073040696395
0.45470425379754087,0.6290422247124464,0.020412909445445604,0.8037273177669216,1.0858046254339033,0.4266476352437982
0.6208109957575018,0.2988971202794588,0.04735959715846971,0.3360972682890685,1.106389083176779,0.23984200886623785
0.6991991002396489,0.30435791944939583,0.7528951202834432,0.376433745970842,0.6770788560880755,0.32440746743691984
0.2300188738587542,0.6252125952981648,0.43144343249234773,0.930885950040878,0.8337201596231176,0.34997872407897873
0.34077133590415243,0.29447124762128796,0.3449699330469158,0.14509469706045228,0.8343239377540156,0.4407476477349876
0.5988352693919142,0.39667282887925925,0.05563913518029606,0.37146427522375863,1.047395408501168,0.4611276874754095
0.602150623432659,0.8007659763523725,0.7015172761987735,0.6978908881564192,0.7874925724654348,0.1999439808220631
0.25930992065796077,0.44272148130943156,0.7119511610116243,0.03718345820777858,0.609396608337502,0.44700430746036385
0.7471059350930127,0.536451759990245,0.2008132321056203,0.5233095883432525,0.9515793759110766,0.3789678245615394
0.4655462009011794,0.45012443096752763,0.7633516721451278,0.15378742578573917,0.16307402228771922,0.7430265781057714
0.49038704972760216,0.4270863522879722,0.5472437932899792,0.22913730177019595,0.2352568668186764,0.8912654122802615
0.40905019128963493,0.25948986471365076,0.9727766495290805,0.1924602792854481,0.7397852509655909,0.04126884928956182
0.7419485584638427,0.5939263191204905,0.4866810781771449,0.5589350025548345,0.7295368776846467,0.47394586512186315
0.6794015622887699,0.4418497842557524,0.27516181249886584,0.4501130765778515,0.8254702490873925,0.5765769247119055
0.7982923859490044,0.38844276527059607,0.7426955109404509,0.44304138072743393,0.7994811502796227,0.14778503250283748
0.6734325085095987,0.7941299891253705,0.5492734015951325,0.6652068111042795,0.8998902131723809,0.1348186791243457
0.27431023915862385,0.4019694595199099,0.768618957747323,0.06521717975464775,0.5997412965077767,0.4136103450955211
0.5517950181016972,0.442132124138108,0.1788439104456836,0.3661953888314604,0.9428212254401908,0.6708684679100834
0.5417041268217476,0.48812171447303443,0.12853700424599712,0.4558384428612104,1.0340089464983224,0.6433900035853768
0.5604629746803548,0.6161295730902561,0.9708982390686552,0.6736006031854382,0.40020498286163425,0.4462791644022969
0.42822334445036303,0.4424274510088573,0.03737715364262284,0.10759260953088004,1.0825243074485853,0.5028040218340654
0.5637164335958912,0.4863218821489971,0.5753997947363562,0.4663447161446766,0.15755209936838843,0.8960983087665383
0.8275183127229976,0.5214094734849215,0.47743966598997756,0.5103889841031335,0.8803963352600473,0.2272007918576913
0.44294382782146646,0.23002405113503088,0.13546864524265545,0.21685227195600218,1.062539041456509,0.21468269837552284
0.42323455431858115,0.7101716293876552,0.8416620638957044,0.8057355088291254,0.5534560160653377,0.40995125845510494
0.43878366843299543,0.7807489910006569,0.4553387979646054,0.78416837252949,0.7986614405105157,0.38863546267604165
0.44985793813533337,0.6741437127277518,0.03842361923830018,0.794619330678764,1.0725473361393114,0.37130194459246035
0.6673553556700516,0.4265680170705789,0.12672251547697,0.4341920897450961,0.9774918249040673,0.4695332033052331
0.40702979523280125,0.3674942317159472,0.26723601156358,0.15262582114465628,0.8197321508033196,0.6238121959329556
0.42756548794013927,0.4971175745314903,0.7012363274037143,0.00632999836023061,0.18057399095547735,0.7875163023649971
0.7899790327599528,0.3821828407624648,0.5058894810349669,0.43857865804204177,0.8246906277412825,0.2986189062147149
0.6794009210572503,0.33528622045273637,0.3700056664424253,0.38178876350892155,0.791372329606881,0.4944826105224944
0.6171067937257299,0.5318984133185158,0.9615015143595416,0.5423249756138661,0.3774211797898435,0.4709008603646664
0.6578382707559831,0.27930356097774134,0.19688549497164232,0.3488102595325191,0.9845008541022774,0.3076565044526989
0.35644552556503606,0.30558975565101587,0.3641806324541962,0.14877074457595188,0.793777438531109,0.49726804327578084
0.37436720434036797,0.6813398729858924,0.2331799777900525,0.846428696322571,0.8913461819398435,0.47894447139060314
0.31421813525073494,0.4722257397656703,0.8111881760598212,0.02361863134333406,0.47437797397179815,0.5159442780402528
0.5155253177544408,0.5904613391553822,0.6570601405429032,0.7229487666645086,0.2491437984404724,0.7943616664350664
0.20834433403719743,0.4153037258098171,0.27330090596095313,0.04498111365980893,0.9705841922683995,0.24881086439224126
0.5304511378702801,0.4627479790633876,0.2806343394740686,0.3590660993227247,0.840431147067568,0.7965389569524534
0.4722489142287657,0.6546276099593575,0.35634677969659023,0.7782627274410671,0.7130268890100634,0.6832243883827863
0.4355384149053114,0.3673721375029342,0.5791763611974778,0.17799637536975366,0.4570170818048155,0.7265411983444601
0.41011447420694735,0.6761308211104562,0.8480659229396474,0.8251021136880996,0.4982819655556576,0.46337223079548856
0.41661852677041655,0.45503368875814976,0.6961356163784835,0.07871467711860737,0.2529921703276259,0.7613215544907539
0.5331533308445259,0.7645467194718338,0.6104861354072327,0.7301579448534141,0.6788348428376171,0.43787595680286523
